run_id,formula,method,seed,epoch,xrd_mean,xrd_err,xrd_max,xrd_min,reward_mean,reward_err,reward_max,reward_min,advantage_mean,advantage_std,ppo_objective,log_ratio_to_reference,clip_fraction,ratio_mean,ratio_max,approx_kl_old,grad_norm,score_p10,score_p50,score_p90,attempt,unique_space_groups,unique_wyckoff_sequences,unique_atom_sequences,unique_WA_combinations,replay_epoch
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,18,0.348562,0.011404,0.554338,0.249178,0.348562,0.011404,0.554338,0.249178,0.0,1.0,0.019973,-0.08051,0.0,0.99445,1.08453,0.000607,1143.722778,0.280549,0.336051,0.433279,32,6,6,5,6,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,19,0.367371,0.009058,0.447805,0.24017,0.367371,0.009058,0.447805,0.24017,-1e-06,1.0,-0.001071,0.087704,0.0,0.997382,1.041837,0.00037,475.626862,0.284217,0.373931,0.425311,32,8,13,10,13,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,20,0.349279,0.02068,0.535211,0.0,0.349279,0.02068,0.535211,0.0,0.0,1.0,0.014607,-0.000626,0.0,0.990092,1.06875,0.001439,870.376221,0.265845,0.362859,0.487686,32,7,8,8,9,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,21,0.356226,0.010996,0.497368,0.246422,0.356226,0.010996,0.497368,0.246422,0.0,1.0,-0.007566,0.181058,0.0,1.002165,1.114662,0.000962,632.427734,0.284512,0.34622,0.44457,32,9,9,10,11,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,22,0.361186,0.008866,0.46544,0.273129,0.361186,0.008866,0.46544,0.273129,-0.0,1.0,-0.027303,0.340632,0.0,1.00256,1.051976,0.000493,317.327423,0.302958,0.353251,0.4414,32,9,9,10,11,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,23,0.36713,0.014995,0.492337,0.0,0.36713,0.014995,0.492337,0.0,-0.0,1.0,0.017012,0.014695,0.0,0.982834,1.1378,0.001129,928.382019,0.300552,0.380727,0.445927,32,11,15,12,16,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,24,0.354658,0.013972,0.483334,0.0,0.354658,0.013972,0.483334,0.0,-0.0,1.0,-0.033025,0.375499,0.0,1.002533,1.08219,0.000647,811.7677,0.297486,0.358667,0.428675,32,10,10,8,11,-1
case_03_NbS2_peak_heads_seed9723,NbS2,peak,9723,25,0.359113,0.01093,0.488847,0.24967,0.359113,0.01093,0.488847,0.24967,-0.0,1.0,-0.035393,0.384575,0.0,0.996484,1.048079,0.000329,296.310364,0.280597,0.346616,0.437575,32,6,9,8,10,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,1,0.289192,0.015714,0.474503,0.0,0.289192,0.015714,0.474503,0.0,0.0,1.0,0.035948,-0.021843,0.0,0.980322,1.06196,0.002165,676.795959,0.208397,0.290759,0.397055,32,11,12,11,13,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,2,0.296844,0.015768,0.434994,0.0,0.296844,0.015768,0.434994,0.0,0.0,1.0,0.002951,0.016737,0.0,1.009166,1.123867,0.000913,289.600708,0.208671,0.295424,0.393424,32,7,9,9,10,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,3,0.307477,0.012275,0.494857,0.220854,0.307477,0.012275,0.494857,0.220854,-0.0,1.0,0.019103,-0.030789,0.0,0.982465,1.064308,0.000737,660.224426,0.227227,0.297091,0.38529,32,10,12,10,12,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,4,0.272041,0.011401,0.448343,0.147512,0.272041,0.011401,0.448343,0.147512,0.0,1.0,0.013776,-0.026287,0.0,0.99015,1.06933,0.000774,821.70813,0.203552,0.25824,0.343376,32,5,7,7,9,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,5,0.289917,0.0148,0.450128,0.0,0.289917,0.0148,0.450128,0.0,-0.0,1.0,0.012266,-0.007056,0.0,0.997839,1.116696,0.001101,485.237396,0.211952,0.296574,0.391092,32,7,9,8,9,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,6,0.271244,0.012333,0.438016,0.134298,0.271244,0.012333,0.438016,0.134298,-0.0,1.0,-0.011073,0.141592,0.0,1.010459,1.111316,0.000676,373.038239,0.211792,0.253961,0.363139,32,5,6,6,7,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,7,0.27024,0.012886,0.446931,0.14166,0.27024,0.012886,0.446931,0.14166,-0.0,1.0,-0.004237,0.087854,0.0,1.003922,1.059889,0.000145,524.615784,0.198995,0.258386,0.347621,32,8,9,8,10,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,8,0.281622,0.013388,0.5121,0.18505,0.281622,0.013388,0.5121,0.18505,0.0,1.0,-0.002102,0.088482,0.0,0.997314,1.064953,0.000287,623.247314,0.209835,0.259234,0.357879,32,8,10,11,12,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,9,0.264159,0.011863,0.442182,0.133796,0.264159,0.011863,0.442182,0.133796,-0.0,1.0,0.007882,0.064943,0.0,0.996301,1.053257,0.000561,752.342224,0.206169,0.260801,0.362365,32,6,7,7,7,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,10,0.270309,0.016162,0.431917,0.0,0.270309,0.016162,0.431917,0.0,0.0,1.0,0.007329,-0.043946,0.0,1.006278,1.080371,0.000366,972.142151,0.17984,0.268696,0.393063,32,8,11,9,12,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,11,0.287422,0.011553,0.386672,0.137764,0.287422,0.011553,0.386672,0.137764,0.0,1.0,-0.001564,0.100997,0.0,1.001957,1.029911,0.000148,365.980255,0.200865,0.280413,0.367459,32,6,8,8,9,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,12,0.257785,0.014818,0.48841,0.0,0.257785,0.014818,0.48841,0.0,0.0,1.0,0.00852,0.079123,0.0,1.006025,1.126649,0.0011,696.091797,0.183464,0.268825,0.337245,32,6,7,6,7,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,13,0.283189,0.00936,0.426789,0.201695,0.283189,0.00936,0.426789,0.201695,-0.0,1.0,-0.004667,0.108644,0.0,1.010875,1.071342,0.000514,758.697449,0.222931,0.277241,0.363016,32,7,7,5,8,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,14,0.302523,0.012793,0.481438,0.156689,0.302523,0.012793,0.481438,0.156689,0.0,1.0,0.006135,0.013926,0.0,0.995481,1.062425,0.000526,605.089783,0.235305,0.279103,0.395618,32,8,10,10,10,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,15,0.301742,0.013275,0.475687,0.180914,0.301742,0.013275,0.475687,0.180914,-0.0,1.0,0.001858,0.056472,0.0,0.997579,1.054294,0.000336,442.454559,0.221887,0.287449,0.378293,32,8,10,8,10,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,16,0.288458,0.013511,0.433944,0.0,0.288458,0.013511,0.433944,0.0,-0.0,1.0,-0.000761,0.036095,0.0,1.002058,1.067846,0.000454,1157.771362,0.226615,0.289498,0.369659,32,8,8,8,9,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,17,0.2741,0.010195,0.429226,0.193311,0.2741,0.010195,0.429226,0.193311,-0.0,1.0,-0.021772,0.253327,0.0,0.993544,1.050825,0.000375,523.5224,0.217373,0.264333,0.336123,32,8,9,10,11,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,18,0.253323,0.010457,0.387217,0.133145,0.253323,0.010457,0.387217,0.133145,-0.0,1.0,0.012539,-0.100979,0.0,1.003392,1.050168,0.000262,750.836487,0.185692,0.247242,0.337114,32,6,6,5,6,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,19,0.300644,0.013572,0.426944,0.140823,0.300644,0.013572,0.426944,0.140823,0.0,1.0,-0.003895,0.103734,0.0,0.993839,1.039827,0.000275,450.946533,0.207415,0.312646,0.401125,32,8,13,10,13,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,20,0.259138,0.018361,0.495322,0.0,0.259138,0.018361,0.495322,0.0,-0.0,1.0,0.006712,-0.00426,0.0,0.997464,1.065189,0.000512,818.317383,0.149708,0.261647,0.37601,32,7,8,7,8,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,21,0.273245,0.012884,0.412956,0.137523,0.273245,0.012884,0.412956,0.137523,-0.0,1.0,-0.002471,0.099167,0.0,1.001977,1.071841,0.000531,787.099487,0.173485,0.276974,0.376575,32,9,9,10,11,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,22,0.284068,0.011354,0.433868,0.151071,0.284068,0.011354,0.433868,0.151071,0.0,1.0,-0.004451,0.177701,0.0,1.000092,1.091036,0.000781,429.755951,0.217614,0.269564,0.379959,32,9,9,10,11,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,23,0.302555,0.016441,0.438782,0.0,0.302555,0.016441,0.438782,0.0,0.0,1.0,0.019729,-0.069585,0.0,0.988729,1.05489,0.000735,938.49707,0.204817,0.32155,0.420069,32,11,14,11,15,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,24,0.28103,0.016317,0.444574,0.0,0.28103,0.016317,0.444574,0.0,0.0,1.0,0.005441,0.14651,0.0,0.994719,1.115913,0.001415,689.130981,0.164375,0.272686,0.386156,32,10,10,8,11,-1
case_03_NbS2_peak_penalized_heads_seed9723,NbS2,peak_penalized,9723,25,0.285474,0.016935,0.456161,0.0,0.285474,0.016935,0.456161,0.0,0.0,1.0,-0.008709,0.152393,0.0,0.996068,1.083934,0.000888,585.791504,0.155296,0.293463,0.403435,32,6,9,7,9,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,1,0.31762,0.026965,0.56259,0.0,0.31762,0.026965,0.56259,0.0,0.0,1.0,0.010647,7.7e-05,0.0,1.000343,1.055903,0.000266,206.43782,0.017165,0.349761,0.479601,32,29,27,30,32,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,2,0.307915,0.031651,0.587217,0.0,0.307915,0.031651,0.587217,0.0,0.0,1.0,0.002957,-0.000111,0.0,1.002312,1.022692,6e-05,103.17852,0.0,0.345226,0.503765,32,31,28,26,30,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,3,0.262039,0.031473,0.561707,0.0,0.262039,0.031473,0.561707,0.0,0.0,1.0,0.000969,0.004103,0.0,1.000494,1.01137,8e-06,128.718552,0.0,0.292535,0.505438,32,29,24,26,29,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,4,0.291991,0.029192,0.6792,0.0,0.291991,0.029192,0.6792,0.0,-0.0,1.0,0.002991,0.008317,0.0,0.999629,1.016561,3.5e-05,173.827896,0.0,0.319399,0.472458,32,31,28,26,32,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,5,0.335321,0.023684,0.606107,0.0,0.335321,0.023684,0.606107,0.0,-0.0,1.0,0.005379,0.001689,0.0,1.000586,1.017614,6.3e-05,211.897629,0.188663,0.318664,0.480898,32,30,29,26,31,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,6,0.316434,0.027254,0.626034,0.0,0.316434,0.027254,0.626034,0.0,0.0,1.0,0.001859,-0.004047,0.0,0.998294,1.012766,2.6e-05,115.247223,0.169708,0.329721,0.540589,32,26,28,23,29,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,7,0.335429,0.020625,0.519569,0.0,0.335429,0.020625,0.519569,0.0,-0.0,1.0,-0.0014,0.006444,0.0,1.000077,1.010584,9e-06,188.232758,0.222982,0.355315,0.461683,32,31,27,26,31,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,8,0.308485,0.029376,0.583873,0.0,0.308485,0.029376,0.583873,0.0,0.0,1.0,0.003347,-0.002367,0.0,1.000102,1.014948,1.6e-05,156.879791,0.0,0.342605,0.519224,32,29,26,23,29,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,9,0.320123,0.026102,0.630776,0.0,0.320123,0.026102,0.630776,0.0,-0.0,1.0,0.00214,-0.002547,0.0,1.000718,1.016011,9e-06,116.700264,0.179003,0.317639,0.489248,32,30,31,26,32,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,10,0.347362,0.028323,0.543244,0.0,0.347362,0.028323,0.543244,0.0,0.0,1.0,0.003008,-0.000244,0.0,0.999271,1.016961,2.7e-05,132.950272,0.018674,0.398644,0.488158,32,30,31,26,32,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,11,0.241736,0.032937,0.743594,0.0,0.241736,0.032937,0.743594,0.0,0.0,1.0,0.002847,0.000525,0.0,1.0014,1.016363,1.7e-05,123.618599,0.0,0.253779,0.418499,32,29,27,28,31,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,12,0.324421,0.034213,0.768568,0.0,0.324421,0.034213,0.768568,0.0,0.0,1.0,0.002144,-0.003447,0.0,0.999245,1.01863,2.2e-05,114.806145,0.0,0.349343,0.541911,32,31,31,27,31,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,13,0.30207,0.036508,0.620116,0.0,0.30207,0.036508,0.620116,0.0,0.0,1.0,0.001957,0.016756,0.0,1.00266,1.02522,3.5e-05,254.873871,0.0,0.319902,0.555109,32,28,25,30,31,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,14,0.365315,0.024213,0.580248,0.0,0.365315,0.024213,0.580248,0.0,-0.0,1.0,0.002472,-0.003834,0.0,0.999704,1.025624,4.8e-05,98.398872,0.194711,0.402312,0.501311,32,29,31,29,32,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,15,0.30379,0.02879,0.54461,0.0,0.30379,0.02879,0.54461,0.0,-0.0,1.0,0.001696,0.003561,0.0,1.000415,1.021695,2.2e-05,102.258148,0.0,0.345866,0.476626,32,29,29,30,32,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,16,0.3097,0.033817,0.722459,0.0,0.3097,0.033817,0.722459,0.0,-0.0,1.0,0.003008,0.012501,0.0,1.003277,1.059932,8.4e-05,144.64566,0.0,0.349974,0.550802,32,30,26,29,32,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,17,0.273832,0.025255,0.438661,0.0,0.273832,0.025255,0.438661,0.0,0.0,1.0,0.003056,-0.014495,0.0,1.00004,1.008839,9e-06,85.876785,0.0,0.317541,0.421542,32,30,26,23,31,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,18,0.318627,0.024822,0.546117,0.0,0.318627,0.024822,0.546117,0.0,-0.0,1.0,0.004125,0.011474,0.0,1.002048,1.062122,7.7e-05,191.193527,0.162357,0.347829,0.500659,32,32,29,27,31,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,19,0.27781,0.03179,0.56981,0.0,0.27781,0.03179,0.56981,0.0,0.0,1.0,0.000206,0.005772,0.0,1.000175,1.018814,2.3e-05,159.859634,0.0,0.331331,0.473571,32,30,31,30,32,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,20,0.31152,0.026951,0.603225,0.0,0.31152,0.026951,0.603225,0.0,-0.0,1.0,-0.001672,0.022676,0.0,1.000746,1.01012,8e-06,94.90699,0.01763,0.353724,0.439599,32,32,29,27,32,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,21,0.307902,0.028964,0.511679,0.0,0.307902,0.028964,0.511679,0.0,-0.0,1.0,-0.000278,0.026337,0.0,1.001558,1.016792,1.7e-05,175.471054,0.0,0.344668,0.474483,32,28,25,28,31,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,22,0.308613,0.030745,0.616309,0.0,0.308613,0.030745,0.616309,0.0,-0.0,1.0,0.003258,-0.012752,0.0,1.000819,1.017133,2.5e-05,128.595627,0.0,0.335051,0.463285,32,30,32,28,32,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,23,0.283128,0.02926,0.573105,0.0,0.283128,0.02926,0.573105,0.0,-0.0,1.0,0.000416,0.0102,0.0,0.999416,1.016893,1.6e-05,142.559845,0.0,0.299846,0.494798,32,31,28,26,31,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,24,0.262918,0.022176,0.447493,0.0,0.262918,0.022176,0.447493,0.0,-0.0,1.0,0.004157,-0.025612,0.0,0.998534,1.008055,1e-05,94.640068,0.017449,0.278581,0.418659,32,31,28,27,31,-1
case_07_Li2TeC2_peak_heads_seed9731,Li2TeC2,peak,9731,25,0.276636,0.026036,0.493067,0.0,0.276636,0.026036,0.493067,0.0,-0.0,1.0,0.001197,0.003234,0.0,0.999328,1.015709,2.1e-05,105.366592,0.0,0.294815,0.46912,32,31,30,28,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,1,0.194683,0.021229,0.452616,0.0,0.194683,0.021229,0.452616,0.0,0.0,1.0,0.007384,0.003159,0.0,1.00327,1.044632,0.000111,123.769333,0.00355,0.19224,0.319539,32,29,27,30,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,2,0.210775,0.025742,0.583057,0.0,0.210775,0.025742,0.583057,0.0,0.0,1.0,0.00284,-0.003843,0.0,1.000351,1.025295,3e-05,87.051323,0.0,0.238781,0.340475,32,31,28,26,30,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,3,0.173002,0.021033,0.492926,0.0,0.173002,0.021033,0.492926,0.0,0.0,1.0,0.003685,-0.01112,0.0,0.996948,1.021441,7.3e-05,127.032394,0.0,0.190513,0.299144,32,29,24,26,29,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,4,0.197484,0.02437,0.464341,0.0,0.197484,0.02437,0.464341,0.0,0.0,1.0,0.004099,-0.000347,0.0,0.999257,1.020351,8e-05,151.833313,0.0,0.204435,0.384589,32,31,28,26,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,5,0.233337,0.020142,0.533123,0.0,0.233337,0.020142,0.533123,0.0,0.0,1.0,0.007513,0.001158,0.0,1.000186,1.028577,0.000116,254.298141,0.116838,0.253304,0.35815,32,30,29,26,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,6,0.232546,0.022265,0.553671,0.0,0.232546,0.022265,0.553671,0.0,0.0,1.0,0.001625,-0.000788,0.0,0.999673,1.021166,2.8e-05,150.58725,0.034326,0.219969,0.378553,32,26,28,23,29,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,7,0.196639,0.015517,0.33568,0.0,0.196639,0.015517,0.33568,0.0,0.0,1.0,-0.002424,0.01251,0.0,0.999865,1.01451,1.3e-05,168.922989,0.082881,0.22325,0.292267,32,31,27,26,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,8,0.226083,0.023716,0.480512,0.0,0.226083,0.023716,0.480512,0.0,-0.0,1.0,0.00067,0.013058,0.0,1.001018,1.010804,1.2e-05,111.435028,0.002091,0.210979,0.402289,32,29,26,23,29,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,9,0.187376,0.018345,0.385726,0.0,0.187376,0.018345,0.385726,0.0,-0.0,1.0,0.002451,-0.012614,0.0,1.000248,1.009703,6e-06,221.756271,0.001111,0.209055,0.303212,32,30,31,26,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,10,0.2323,0.022252,0.466528,0.0,0.2323,0.022252,0.466528,0.0,-0.0,1.0,0.00025,0.012139,0.0,0.999545,1.005794,5e-06,151.5448,0.004211,0.225374,0.390709,32,30,31,26,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,11,0.162294,0.029725,0.738856,0.0,0.162294,0.029725,0.738856,0.0,0.0,1.0,0.004583,-0.029281,0.0,1.000881,1.008871,6e-06,98.091934,0.0,0.119892,0.345225,32,29,27,28,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,12,0.219709,0.024366,0.625715,0.0,0.219709,0.024366,0.625715,0.0,0.0,1.0,0.000799,0.013183,0.0,0.999626,1.015323,1.3e-05,131.81279,0.0,0.234289,0.342952,32,31,31,27,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,13,0.222178,0.028384,0.547613,0.0,0.222178,0.028384,0.547613,0.0,0.0,1.0,0.003493,0.001936,0.0,1.002378,1.029543,3.2e-05,230.398819,0.0,0.246794,0.390167,32,28,25,30,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,14,0.237717,0.019161,0.493286,0.0,0.237717,0.019161,0.493286,0.0,0.0,1.0,0.000203,0.013716,0.0,1.000467,1.018739,2e-05,105.503212,0.091695,0.239309,0.352202,32,29,30,30,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,15,0.225935,0.024938,0.468237,0.0,0.225935,0.024938,0.468237,0.0,-0.0,1.0,-0.000433,0.019992,0.0,1.000742,1.015661,1.3e-05,136.928207,0.0,0.242435,0.381816,32,29,29,30,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,16,0.2299,0.026478,0.539447,0.0,0.2299,0.026478,0.539447,0.0,0.0,1.0,0.008584,-0.000204,0.0,1.003475,1.105241,0.000207,254.193176,0.0,0.243902,0.404992,32,30,26,29,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,17,0.196586,0.020487,0.404209,0.0,0.196586,0.020487,0.404209,0.0,0.0,1.0,0.002089,0.000607,0.0,1.001003,1.014524,2.2e-05,99.963539,0.0,0.219499,0.311525,32,30,26,23,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,18,0.232557,0.022502,0.507752,0.0,0.232557,0.022502,0.507752,0.0,-0.0,1.0,0.003068,-0.009203,0.0,1.000828,1.035625,4.4e-05,156.117889,0.06166,0.236616,0.376837,32,32,29,27,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,19,0.203876,0.0259,0.459401,0.0,0.203876,0.0259,0.459401,0.0,0.0,1.0,0.001424,0.014828,0.0,1.001013,1.017869,3.1e-05,139.567886,0.0,0.208988,0.398548,32,30,32,30,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,20,0.241786,0.01976,0.473537,0.0,0.241786,0.01976,0.473537,0.0,0.0,1.0,-0.002022,0.027466,0.0,1.001418,1.017519,2.1e-05,116.92244,0.119975,0.25323,0.364809,32,32,29,27,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,21,0.243642,0.022803,0.433704,0.0,0.243642,0.022803,0.433704,0.0,0.0,1.0,0.000947,0.032477,0.0,1.001076,1.025962,4.4e-05,181.272675,0.005616,0.257558,0.402137,32,28,25,28,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,22,0.211497,0.022524,0.420064,0.0,0.211497,0.022524,0.420064,0.0,-0.0,1.0,0.001771,-0.007679,0.0,1.000468,1.023672,5.8e-05,126.320549,0.0,0.233825,0.359909,32,30,32,28,32,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,23,0.178611,0.022424,0.448027,0.0,0.178611,0.022424,0.448027,0.0,0.0,1.0,-0.000561,0.013346,0.0,0.99979,1.013155,9e-06,173.419708,0.0,0.21019,0.31313,32,31,28,25,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,24,0.154513,0.018874,0.430837,0.0,0.154513,0.018874,0.430837,0.0,-0.0,1.0,0.006655,-0.042988,0.0,0.999255,1.015458,1.2e-05,137.018387,0.000854,0.168196,0.307487,32,31,28,27,31,-1
case_07_Li2TeC2_peak_penalized_heads_seed9731,Li2TeC2,peak_penalized,9731,25,0.194793,0.024638,0.492268,0.0,0.194793,0.024638,0.492268,0.0,-0.0,1.0,-0.000626,0.023665,0.0,0.999164,1.014692,1.1e-05,81.739861,0.0,0.194359,0.366596,32,31,30,28,31,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,1,0.270655,0.027966,0.487109,0.0,0.270655,0.027966,0.487109,0.0,-0.0,1.0,0.006505,0.000535,0.0,1.000624,1.02561,9e-05,82.175659,0.0,0.299351,0.478052,32,31,27,28,32,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,2,0.321032,0.031119,0.541682,0.0,0.321032,0.031119,0.541682,0.0,-0.0,1.0,0.002723,-0.002817,0.0,0.998902,1.023854,9.9e-05,91.439407,0.0,0.352797,0.515239,32,29,29,29,32,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,3,0.330637,0.030301,0.624722,0.0,0.330637,0.030301,0.624722,0.0,0.0,1.0,0.002851,-0.006008,0.0,0.997907,1.024065,8.9e-05,137.875916,0.0145,0.360649,0.52862,32,31,30,30,32,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,4,0.29792,0.027266,0.518777,0.0,0.29792,0.027266,0.518777,0.0,0.0,1.0,0.005851,-0.018001,0.0,0.999333,1.019239,3e-05,239.355301,0.016823,0.327583,0.474889,32,28,29,26,31,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,5,0.333393,0.031449,0.618603,0.0,0.333393,0.031449,0.618603,0.0,-0.0,1.0,0.003048,-0.007641,0.0,0.997777,1.01836,3.3e-05,190.01799,0.0,0.349207,0.518078,32,31,29,29,32,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,6,0.283952,0.024826,0.496005,0.0,0.283952,0.024826,0.496005,0.0,0.0,1.0,0.00341,0.001132,0.0,1.000913,1.023567,4.9e-05,161.248047,0.0,0.315114,0.447959,32,27,23,25,28,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,7,0.337304,0.029866,0.651868,0.0,0.337304,0.029866,0.651868,0.0,0.0,1.0,0.002954,-0.016578,0.0,1.000034,1.017835,2.2e-05,169.350311,0.017718,0.376575,0.521569,32,31,31,31,32,-1
case_07_Li2TeC2_peak_heads_seed9732,Li2TeC2,peak,9732,8,0.288693,0.028423,0.54422,0.0,0.288693,0.028423,0.54422,0.0,0.0,1.0,0.001263,-0.005736,0.0,1.000729,1.013052,1.5e-05,157.159042,0.0,0.325686,0.46622,32,30,30,26,31,-1
